fpr,tpr,threshold
0.005122508177497994,0.2762589928057554,0.9355378746986389
0.005122508177497994,0.2767386091127098,0.9355217218399048
0.005492809973461705,0.2767386091127098,0.9347516298294067
0.005492809973461705,0.2810551558752998,0.933925986289978
0.005554526939455656,0.2810551558752998,0.9338690042495728
0.005554526939455656,0.2829736211031175,0.9331851005554199
0.0056162439054496084,0.2829736211031175,0.9331364035606384
0.0056162439054496084,0.28345323741007195,0.9331278800964355
0.005739677837437511,0.28345323741007195,0.9326543211936951
0.005739677837437511,0.28393285371702637,0.9324713945388794
0.005801394803431463,0.28393285371702637,0.9322571158409119
0.005801394803431463,0.2844124700239808,0.9321866631507874
0.005863111769425415,0.2844124700239808,0.9313007593154907
0.005863111769425415,0.2858513189448441,0.9310492873191833
0.005924828735419367,0.2858513189448441,0.9310210943222046
0.005924828735419367,0.28776978417266186,0.9301524758338928
0.005986545701413318,0.28776978417266186,0.9301441311836243
0.005986545701413318,0.2920863309352518,0.9283676743507385
0.006295130531383078,0.2920863309352518,0.9278029799461365
0.006295130531383078,0.29400479616306957,0.9273248314857483
0.0064802814293649326,0.29400479616306957,0.9267444610595703
0.0064802814293649326,0.29544364508393284,0.9265584349632263
0.006541998395358884,0.29544364508393284,0.926467776298523
0.006541998395358884,0.2988009592326139,0.9243353009223938
0.0066654323273467875,0.2988009592326139,0.9243093132972717
0.0066654323273467875,0.30167865707434055,0.9234982132911682
0.00672714929334074,0.30167865707434055,0.9234347939491272
0.00672714929334074,0.3031175059952038,0.922942042350769
0.006912300191322595,0.3031175059952038,0.9226865768432617
0.006912300191322595,0.30455635491606714,0.9222893118858337
0.007035734123310498,0.30455635491606714,0.9221562147140503
0.007035734123310498,0.30599520383693046,0.9218094348907471
0.0070974510893044495,0.30599520383693046,0.9217727780342102
0.0070974510893044495,0.3069544364508393,0.9213880300521851
0.007159168055298402,0.3069544364508393,0.9210482239723206
0.007159168055298402,0.30935251798561153,0.9202272891998291
0.007220885021292353,0.30935251798561153,0.920016348361969
0.007220885021292353,0.3103117505995204,0.9196810126304626
0.007344318953280257,0.3103117505995204,0.9192413687705994
0.007344318953280257,0.3107913669064748,0.9189448952674866
0.007406035919274209,0.3107913669064748,0.9185389280319214
0.007406035919274209,0.3122302158273381,0.9179943799972534
0.00746775288526816,0.3122302158273381,0.9179127216339111
0.00746775288526816,0.313189448441247,0.9176368117332458
